order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
23B0EE2D,52757373656c6c205368656c6c794a6170616e,Russell Shelly,1001,Smartphone,Electronics,Paypal,2,775.99,2024-02-26T02:40:08.000-08:00,Japan,Osaka,Amazon,8295A583,Y,
4A85DBE5,4465776579204c65776973555341,Dewey Lewis,1092,Children's Storybook,Books,Paypal,2,19.39,2024-07-17T12:12:32.000-07:00,USA,Phoenix,Amazon,350A3D8C,Y,
0D54A02B,4e69636f6c65204c616d62555341,Nicole Lamb,1099,Fitness & Nutrition Guide,Books,Card,2,29.09,2024-12-31T10:26:13.000-08:00,USA,Los Angeles,Amazon,F9535EC6,Y,
4A08CDD7,57616c7465722048696c6c69617264555341,Walter Hilliard,1020,Smart Home Hub,Electronics,Card,3,249.99,2024-04-13T02:10:12.000-07:00,USA,Phoenix,Walmart,AB0CB72D,Y,
C3701139,436f6e6e69652057696e73746f6e555341,Connie Winston,1018,Fitness Tracker,Electronics,Card,2,205.99,2024-06-07T14:39:47.000-07:00,USA,Chicago,Target,7C34623E,Y,
8862DEC1,53746576656e2056656761555341,Steven Vega,1004,Desktop Computer,Electronics,Apple Pay,2,1200.0,2024-02-22T16:26:31.000-08:00,USA,New York,Walmart,D0F55590,Y,
942D81F7,5275746820446f7a696572555341,Ruth Dozier,1002,Tablet,Electronics,Paypal,2,581.99,2024-05-05T15:52:52.000-07:00,USA,New York,Amazon,ED6D03FB,Y,
E7D002F8,54616e65736861205469676865555341,Tanesha Tighe,1076,Stuffed Animal,Toys,Bank Transfer,3,15.51,2024-03-31T06:09:09.000-07:00,USA,Chicago,Amazon,62157284,Y,
EBDBEFAC,4c756973204861696e6c6579555341,Luis Hainley,1080,PlayDough Set,Toys,Apple Pay,2,12.99,2024-11-20T02:09:01.000-08:00,USA,Los Angeles,Walmart,06DDC8DD,Y,
D97BF1A8,4a75616e697461204665726e616e646573555341,Juanita Fernandes,1008,Gaming Console,Electronics,Card,1,499.99,2024-12-11T09:08:23.000-08:00,USA,Chicago,Walmart,6097DD9F,Y,
E6752A0A,526f73656d617269652054686f6d6173554b,Rosemarie Thomas,1111,Level Tool,Tools,Bank Transfer,2,61.79,2024-03-31T18:37:02.000-07:00,UK,London,Target,920885FA,Y,
