order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
4454687544,5300598806,Hannah Schneider,1708861894,Evie II Chelsea Boots - Women's,Boots,Wallet,1,140.0,2023-06-06T11:06:45.000-07:00,Germany,Kansas City,https://www.rei.com/product/223660/sorel-evie-ii-chelsea-boots-womens,1003163109,Y,""
4454682978,5300595916,Riccardo Caputo,1708861896,Mountain 600 Leaf GTX Hiking Boots - Men's,Boots,Card,3,219.95,2023-10-08T19:17:35.000-07:00,Italy,Yerres,https://www.rei.com/product/239565/danner-mountain-600-leaf-gtx-hiking-boots-mens,1006687317,Y,""
4454687495,5300599243,Isla Brown,1708861896,Mountain 600 Leaf GTX Hiking Boots - Men's,Boots,Wallet,10,219.95,2024-08-15T17:42:39.000-07:00,United Kingdom,Espelkamp,https://www.rei.com/product/239565/danner-mountain-600-leaf-gtx-hiking-boots-mens,1007027550,Y,""
4454686373,5300599282,Camila Pinto,1708861901,Weekender Tent 6,Tents,Internet Banking,2,199.99,2023-10-25T15:06:39.000-07:00,Portugal,Immokalee,https://www.rei.com/product/189282/alpine-mountain-gear-weekender-tent-6,1007048387,Y,""
4454675508,5300593843,Henry Cruz,1708861894,Evie II Chelsea Boots - Women's,Boots,Card,1,140.0,2023-05-12T10:21:16.000-07:00,United States,Long Beach,https://www.rei.com/product/223660/sorel-evie-ii-chelsea-boots-womens,1008009519,Y,""
4454687441,5300601297,Emily Ali,1708861908,Aurora Highrise 6P Tent,Tents,Wallet,2,499.95,2024-05-04T12:50:51.000-07:00,United Kingdom,Athlone,https://www.rei.com/product/200654/nemo-aurora-highrise-6p-tent,1008622166,Y,""
4454679602,5300591649,Francisco Castro,1708861889,X Ultra 4 Mid GORE-TEX Hiking Boots - Men's,Boots,Card,2,175.0,2024-07-10T17:00:57.000-07:00,Portugal,Beja,https://www.rei.com/product/236524/salomon-x-ultra-4-mid-gore-tex-hiking-boots-mens,1010573756,Y,""
4454673261,5300587314,Francisca Almeida,1708861890,Ultra Raptor II Mid Leather GTX Hiking Boots - Men's,Boots,Wallet,1,219.0,2024-02-03T06:41:26.000-08:00,Portugal,Corroios,https://www.rei.com/product/239203/la-sportiva-ultra-raptor-ii-mid-leather-gtx-hiking-boots-mens,1011689335,Y,""
4454673869,5300586794,Liam Huber,1708861906,Trailmade 2 Tent with Footprint,Tents,Wallet,1,199.0,2023-06-20T14:19:28.000-07:00,Switzerland,Fribourg,https://www.rei.com/product/216300/rei-co-op-trailmade-2-tent-with-footprint,1013862356,Y,""
4454673311,5300593299,Margaret Hughes,1708861891,Nucleo High II GTX Hiking Boots - Men's,Boots,Card,1,239.0,2024-03-01T17:18:45.000-08:00,United States,Mira Mesa,https://www.rei.com/product/235425/la-sportiva-nucleo-high-ii-gtx-hiking-boots-mens,1013874631,Y,""
4454676516,5300590422,Luna Cook,1708861908,Aurora Highrise 6P Tent,Tents,Card,2,499.95,2024-06-20T14:13:55.000-07:00,United States,Teaneck,https://www.rei.com/product/200654/nemo-aurora-highrise-6p-tent,1014194453,Y,""
4454683078,5300594282,Charlotte Smith,1708861912,Acropolis 3 Tent,Tents,Wallet,1,249.99,2023-09-20T17:44:15.000-07:00,Australia,Wollert,https://www.rei.com/product/193072/alps-mountaineering-acropolis-3-tent,1014400785,Y,""
4454687828,5300596782,Hugo Fournier,1708861921,Kindercone 25 Sleeping Bag - Kids',Sleeping Bag,Card,2,69.95,2024-03-11T09:03:47.000-07:00,France,Linda-a-Velha,https://www.rei.com/product/223722/rei-co-op-kindercone-25-sleeping-bag-kids,1014402465,Y,""
4454687188,5300600712,Francisca Ribeiro,1708861889,X Ultra 4 Mid GORE-TEX Hiking Boots - Men's,Boots,Card,2,175.0,2024-10-18T09:05:41.000-07:00,Portugal,Französisch Buchholz,https://www.rei.com/product/236524/salomon-x-ultra-4-mid-gore-tex-hiking-boots-mens,1015084610,Y,""
4454678916,5300587268,Liam Smits,1708861929,Divide Insulated Sleeping Pad,Sleeping Pad,Internet Banking,2,119.95,2023-07-15T12:49:14.000-07:00,Netherlands,Boxtel,https://www.rei.com/product/216101/big-agnes-divide-insulated-sleeping-pad,1015179694,Y,""
4454686611,5300591602,Valeria Rodríguez,1708861923,Magma 15 Sleeping Bag,Sleeping Bag,Wallet,1,429.0,2024-02-09T15:33:56.000-08:00,Spain,Numancia,https://www.rei.com/product/228704/rei-co-op-magma-15-sleeping-bag,1017069851,N,Invalid UPI Account
4454687327,5300596005,Ava Taylor,1708861889,X Ultra 4 Mid GORE-TEX Hiking Boots - Men's,Boots,Wallet,1,175.0,2024-08-20T17:22:54.000-07:00,Australia,Bad Mergentheim,https://www.rei.com/product/236524/salomon-x-ultra-4-mid-gore-tex-hiking-boots-mens,1019501366,Y,""
4454683197,5300600540,Marcell Oláh,1708861892,Bridger Mid Waterproof Hiking Boots - Women's,Boots,Card,1,200.0,2023-09-03T17:48:50.000-07:00,Hungary,Littau,https://www.rei.com/product/857721/oboz-bridger-mid-waterproof-hiking-boots-womens,1021272639,Y,""
4454680135,5300589594,Alice André,1708861921,Kindercone 25 Sleeping Bag - Kids',Sleeping Bag,Wallet,1,69.95,2024-05-18T17:20:21.000-07:00,France,Saint-Dizier,https://www.rei.com/product/223722/rei-co-op-kindercone-25-sleeping-bag-kids,1021754935,Y,""
4454675680,5300593205,Leo González,1708861945,RoadTrip Rocker Chair,Camping Chair,Card,1,80.0,2023-03-24T16:55:46.000-07:00,Spain,San Pedro del Pinatar,https://www.rei.com/product/162298/gci-outdoor-roadtrip-rocker-chair,1022000259,Y,""
4454678036,5300589897,Paul Becker,1708861933,NeoAir XLite NXT Sleeping Pad,Sleeping Pad,Wallet,1,209.95,2024-10-06T17:44:26.000-07:00,Germany,Bochum-Hordel,https://www.rei.com/product/241034/therm-a-rest-neoair-xlite-nxt-sleeping-pad,1024502100,Y,""
4454685284,5300600524,Amara Smith,1708861924,Galactic 30 Sleeping Bag,Sleeping Bag,Wallet,1,169.95,2024-09-28T12:28:14.000-07:00,New Zealand,Hoyerswerda,https://www.rei.com/product/202211/kelty-galactic-30-sleeping-bag,1024586176,Y,""
4454685296,5300600917,Nora Sánchez,1708861910,Base Camp 4 Tent,Tents,Card,1,474.0,2024-06-16T17:02:50.000-07:00,Spain,Dublin,https://www.rei.com/product/227740/rei-co-op-base-camp-4-tent,1025387885,N,Invalid UPI Account
4454681509,5300591763,Ella White,1708861901,Weekender Tent 6,Tents,Card,1,199.99,2023-12-17T10:59:35.000-08:00,Australia,Lalor,https://www.rei.com/product/189282/alpine-mountain-gear-weekender-tent-6,1027884996,Y,""
4454681856,5300596984,Maddi López,1708861898,Explorer STRT Chelsea Boots - Women's,Boots,Wallet,2,140.0,2024-06-07T04:11:48.000-07:00,Spain,Bétera,https://www.rei.com/product/237495/sorel-explorer-strt-chelsea-boots-womens,1027986119,Y,""
4454680412,5300592478,Matteo Meyer,1708861901,Weekender Tent 6,Tents,Wallet,1,199.99,2024-06-04T13:10:52.000-07:00,Switzerland,Dietikon,https://www.rei.com/product/189282/alpine-mountain-gear-weekender-tent-6,1028364701,Y,""
4454687524,5300596505,Evelyn Nguyen,1708861917,Trailmade 20 Sleeping Bag,Sleeping Bag,Card,1,99.95,2023-10-21T12:31:38.000-07:00,United States,Sanford,https://www.rei.com/product/217592/rei-co-op-trailmade-20-sleeping-bag,1030943071,N,Invalid CVV
4454677335,5300591833,Rían O'Moore,1708861898,Explorer STRT Chelsea Boots - Women's,Boots,Wallet,1,140.0,2024-09-12T15:13:48.000-07:00,Ireland,Cluain Meala,https://www.rei.com/product/237495/sorel-explorer-strt-chelsea-boots-womens,1031992114,N,Invalid CVV
4454673886,5300587102,Evie Thomas,1708861892,Bridger Mid Waterproof Hiking Boots - Women's,Boots,Wallet,1,200.0,2024-12-14T11:09:25.000-08:00,United Kingdom,Plumstead,https://www.rei.com/product/857721/oboz-bridger-mid-waterproof-hiking-boots-womens,1032126410,Y,""
4454676594,5300591927,Alice Ferreira,1708861903,Skydome 6-Person Tent with Full-Fly Vestibule,Tents,Wallet,2,230.0,2024-02-24T17:20:04.000-08:00,Portugal,São João da Talha,https://www.rei.com/product/246477/coleman-skydome-6-person-tent-with-full-fly-vestibule,1039319253,Y,""
4454677548,5300587992,Leon Schulz,1708861907,Wawona 6 Tent,Tents,Wallet,2,550.0,2024-05-04T17:47:22.000-07:00,Germany,Biberach an der Riß,https://www.rei.com/product/242726/the-north-face-wawona-6-tent,1041170837,N,Invalid Internet Banking Account
4454674925,5300589698,Amelia Barnes,1708861889,X Ultra 4 Mid GORE-TEX Hiking Boots - Men's,Boots,Card,1,175.0,2024-02-04T12:29:17.000-08:00,United States,Kīhei,https://www.rei.com/product/236524/salomon-x-ultra-4-mid-gore-tex-hiking-boots-mens,1041938721,Y,""
