order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
1736921149108,65,Chen Lin,768824974356102073,Computer Speakers,Computers,Taobao,1,$60,2024-06-09,China,Shanghai,www.tianmao.com,1736921149109,Y,
1736921149109,91,Noah Braun,6391796652894836743,CD,Music,Paypal,4,$12,2024-05-15,Germany,Munich,www.ftatacliq.com,1736921149110,Y,
1736921149110,14,Tran Thi Mai,14946995402087979752,Air Conditioner,FurnitureAndAppliances,Visa,1,$600,2024-06-09,Vietnam,Hanoi,www.ftatacliq.com,1736921149110,Y,
1736921149111,22,Olivia Anderson,12079358467753868040,Scarf,WarmClothing,Paypal,3,$15,2024-01-05,Canada,Vancouver,www.ftatacliq.com,1736921149111,Y,
1736921149112,17,Kim Min-ji,18402762541955891253,Keyboard and Mouse,Computers,Visa,1,$50,2024-08-09,South Korea,Busan,www.ftatacliq.com,1736921149112,Y,
1736921149113,38,Jonas Bauer,18394699580320542136,Beanie Hat,WarmClothing,Paypal,1,$10,2024-02-07,Germany,Munich,www.ftatacliq.com,1736921149113,Y,
1736921149114,5,John Smith,15810585677199712669,Leather Gloves,WarmClothing,Apple Pay,3,$25,2024-06-18,United States,Chicago,www.ftatacliq.com,1736921149114,Y,
1736921149115,71,Sota Watanabe,3712736963929970389,Canned Goods,Food,Visa,3,$3,2024-02-11,Japan,Kyoto,www.amazon.com,1736921149115,Y,
1736921149115,70,Henry Clark,14282127254991108845,USB Flash Drive,Computers,Apple Pay,2,$20,2024-01-27,United States,New York,www.ebay.com,1736921149116,Y,
1736921149116,1,Sofia Rossi,8857201779539521608,Blu-ray,Movies,Visa,3,$15,2024-12-22,Italy,Milan,www.ebay.com,1736921149117,Y,
1736921149117,86,Valentina Vargas,18394699580320542136,Beanie Hat,WarmClothing,Visa,1,$10,2024-09-10,Mexico,Mexico City,www.amazon.com,1736921149117,Y,
1736921149118,92,Sora Miura,18394699580320542136,Beanie Hat,WarmClothing,Paypal,1,$10,2024-02-11,Japan,Osaka,www.ebay.com,1736921149118,Y,
1736921149119,38,Jonas Bauer,17796167310030729618,Vinyl Records,Music,Visa,1,$25,2024-10-31,Germany,Munich,www.amazon.com,1736921149119,Y,
1736921149119,50,Zhang Wei,10511479536038140999,Yoga Mat,SportsAndOutdoors,Paypal,2,$20,2024-09-28,China,Guangzhou,www.tianmao.com,1736921149120,Y,
1736921149120,23,David Taylor,10962936898465578027,Lightweight Hoodie,CoolingClothing,Apple Pay,2,$25,2024-07-05,United States,New York,www.ftatacliq.com,1736921149120,Y,
1736921149121,23,David Taylor,12079358467753868040,Scarf,WarmClothing,Visa,2,$15,2024-01-15,United States,Los Angeles,www.ebay.com,1736921149121,Y,
1736921149122,44,Manon Roux,10257828062685434747,Vinegar,Condiments,Visa,4,$3,2024-12-24,France,Paris,www.ebay.com,1736921149122,Y,
1736921149122,23,David Taylor,768824974356102073,Computer Speakers,Computers,Visa,2,$60,2024-08-01,United States,Los Angeles,www.ebay.com,1736921149123,Y,
1736921149123,12,Maria Garcia,9100089699300802137,Tablet,Computers,Apple Pay,1,$500,2024-04-16,Mexico,Monterrey,www.amazon.com,1736921149123,Y,
1736921149124,65,Chen Lin,1041065207119889150,TV Stand,FurnitureAndAppliances,Paypal,2,$250,2024-01-13,China,Guangzhou,www.taobao.com,1736921149124,Y,
1736921149124,38,Jonas Bauer,16662554708165608892,Winter Coat,WarmClothing,Paypal,4,$100,2024-08-07,Germany,Berlin,www.ebay.com,1736921149125,Y,
1736921149125,47,Oliver Wilson,8274444135193000024,Men's Cotton-padded Clothes,WarmClothing,Paypal,1,$50,2024-01-01,United Kingdom,Manchester,www.ebay.com,1736921149125,Y,
1736921149126,4,Nguyen Van Anh,768824974356102073,Computer Speakers,Computers,Paypal,1,$60,2024-02-07,Vietnam,Hanoi,www.amazon.com,1736921149126,Y,
1736921149128,2,Antoine Dubois,5046288268300635188,Christmas Gingerbread Cookies,Food,Apple Pay,1,$8,2024-12-27,France,Paris,www.amazon.com,1736921149129,Y,
1736921149129,39,Daniel Sanchez,2589161407135740037,Building Blocks,Toys,Apple Pay,3,$25,2024-07-25,Spain,Barcelona,www.ebay.com,1736921149129,Y,
1736921149130,5,John Smith,9008696852101859280,Wardrobe,FurnitureAndAppliances,Visa,1,$400,2024-07-30,United States,Chicago,www.ftatacliq.com,1736921149130,Y,
1736921149131,78,Zhou Jie,3806714425411534973,Webcam,Computers,Paypal,1,$75,2024-10-08,China,Shanghai,www.tianmao.com,1736921149131,Y,
1736921149131,74,Alba Romero,12224444780255822028,Spring Festival Rice Cakes,Food,Paypal,2,$10,2024-03-07,Spain,Madrid,www.ftatacliq.com,1736921149132,Y,
1736921149132,5,John Smith,13808717506055875834,Office Desk,OfficeEquipment,Visa,12,$200,2024-09-14,United States,New York,www.ebay.com,1736921149132,Y,
1736921149133,67,George Green,14281849205090365322,Soy Sauce,Condiments,Apple Pay,1,$3,2024-03-21,United Kingdom,Manchester,www.ftatacliq.com,1736921149133,Y,
1736921149134,13,William Wilson,10962936898465578027,Lightweight Hoodie,CoolingClothing,Paypal,1,$25,2024-08-19,Canada,Montreal,www.ftatacliq.com,1736921149134,Y,
1736921149134,28,Le Thi Hoa,13706062073907151090,Video Game,Games,Paypal,1,$60,2024-02-08,Vietnam,Da Nang,www.amazon.com,1736921149135,Y,
1736921149135,32,James Moore,13318197935481490955,Coffee,Beverages,Apple Pay,3,$5,2024-10-06,United States,New York,www.ebay.com,1736921149135,Y,
1736921149136,87,Lee Seo-yeon,16104413984269983978,Novels,Books,Visa,2,$15,2024-02-17,South Korea,Seoul,www.ebay.com,1736921149136,Y,
1736921149136,53,Ximena Ramirez,12079358467753868040,Scarf,WarmClothing,Visa,1,$15,2024-07-24,Mexico,Guadalajara,www.amazon.com,1736921149137,Y,
1736921149137,77,Finn Becker,12362486389745327309,Board Game,Games,Paypal,1,$20,2024-09-03,Germany,Munich,www.ftatacliq.com,1736921149138,Y,
1736921149138,52,Nguyen Thi Lan,8922028235241345997,Sofa,FurnitureAndAppliances,Apple Pay,1,$500,2024-09-10,Vietnam,Hanoi,www.ebay.com,1736921149138,Y,
1736921149139,8,Marie Durand,638921071387340210,Self-help Books,Books,Visa,3,$20,2024-11-24,France,Lyon,www.ftatacliq.com,1736921149139,Y,
1736921149139,57,Samuel Lewis,9790737111322696784,Game Console,Games,Visa,3,$300,2024-02-07,United States,Chicago,www.ebay.com,1736921149140,Y,
1736921149140,38,Jonas Bauer,9790737111322696784,Game Console,Games,Paypal,2,$300,2024-10-17,Germany,Munich,www.ftatacliq.com,1736921149140,Y,
1736921149141,45,Giulia Romano,12362486389745327309,Board Game,Games,Paypal,4,$20,2024-12-01,Italy,Naples,www.amazon.com,1736921149141,Y,
1736921149142,7,Isabelle Moreau,9016050138896384499,Bread,Food,Apple Pay,3,$3,2024-10-25,France,Paris,www.ftatacliq.com,1736921149142,Y,
1736921149143,49,Ethan Thompson,14281849205090365322,Soy Sauce,Condiments,Paypal,1,$3,2024-08-17,United States,New York,www.ebay.com,1736921149143,Y,
1736921149143,59,Lea Laurent,18226667837219768442,Chili Sauce,Condiments,Apple Pay,4,$4,2024-09-07,France,Paris,www.ftatacliq.com,1736921149144,Y,
1736921149144,64,Mia Lee,2995929506447929509,Textbooks,Books,Paypal,4,$40,2024-02-10,Canada,Vancouver,www.amazon.com,1736921149145,Y,
1736921149145,65,Chen Lin,9524492763835042160,Dining Table and Chairs,FurnitureAndAppliances,Taobao,1,$350,2024-08-04,China,Beijing,www.tianmao.com,1736921149145,Y,
1736921149146,49,Ethan Thompson,9790737111322696784,Game Console,Games,Visa,2,$300,2024-02-02,United States,Chicago,www.amazon.com,1736921149146,Y,
1736921149147,47,Oliver Wilson,11562386967099897736,Shorts,CoolingClothing,Apple Pay,3,$15,2024-12-26,United Kingdom,Manchester,www.ftatacliq.com,1736921149147,Y,
1736921149147,42,Park Ji-hye,7993811857954195256,Baby Skincare,BabyProducts,Visa,2,$8,2024-07-01,South Korea,Seoul,www.ftatacliq.com,1736921149148,Y,
1736921149148,77,Finn Becker,458248461962150596,Monitor,Computers,Visa,1,$200,2024-04-12,Germany,Munich,www.amazon.com,1736921149149,Y,
1736921149149,43,Pham Van Tuan,18402762541955891253,Keyboard and Mouse,Computers,Paypal,1,$50,2024-03-25,Vietnam,Hanoi,www.ftatacliq.com,1736921149149,Y,
1736921149150,87,Lee Seo-yeon,14663662127177200484,Action Figure,Toys,Visa,2,$12,2024-12-25,South Korea,Seoul,www.ftatacliq.com,1736921149150,Y,
1736921149151,36,Leon Hoffmann,5046288268300635188,Christmas Gingerbread Cookies,Food,Visa,2,$8,2024-09-23,Germany,Berlin,www.amazon.com,1736921149151,Y,
1736921149152,96,Choi Yu-jin,12362486389745327309,Board Game,Toys,Paypal,2,$20,2024-12-24,South Korea,Incheon,www.ftatacliq.com,1736921149152,Y,
1736921149153,39,Daniel Sanchez,9008696852101859280,Wardrobe,FurnitureAndAppliances,Paypal,1,$400,2024-10-19,Spain,Madrid,www.ftatacliq.com,1736921149153,Y,
